registered,occurred,broker,modbus,mac_id,mc_no,process
2026-06-16 14:11:33.211,2026-06-16 13:08:18.236,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:33.321,2026-06-16 13:03:18.322,1.0,1.0,,mc2,demo1
2026-06-16 14:11:33.471,2026-06-16 13:03:18.322,1.0,1.0,,mc6,demo1
2026-06-16 14:11:33.425,2026-06-16 13:03:18.322,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:33.401,2026-06-16 13:03:18.322,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:33.372,2026-06-16 13:03:18.322,1.0,1.0,,mc1,demo1
2026-06-16 14:11:33.346,2026-06-16 13:03:18.322,1.0,1.0,,mc5,demo1
2026-06-16 14:11:33.521,2026-06-16 12:58:18.186,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:33.632,2026-06-16 12:58:18.186,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:33.597,2026-06-16 12:58:18.186,1.0,1.0,,mc5,demo1
2026-06-16 14:11:33.577,2026-06-16 12:58:18.186,1.0,1.0,,mc1,demo1
2026-06-16 14:11:33.546,2026-06-16 12:58:18.186,1.0,1.0,,mc2,demo1
2026-06-16 14:11:33.498,2026-06-16 12:58:18.186,1.0,1.0,,mc6,demo1
2026-06-16 14:11:33.656,2026-06-16 12:53:18.957,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:33.863,2026-06-16 12:53:18.957,1.0,1.0,,mc5,demo1
2026-06-16 14:11:33.807,2026-06-16 12:53:18.957,1.0,1.0,,mc1,demo1
2026-06-16 14:11:33.766,2026-06-16 12:53:18.957,1.0,1.0,,mc6,demo1
2026-06-16 14:11:33.733,2026-06-16 12:53:18.957,1.0,1.0,,mc2,demo1
2026-06-16 14:11:33.699,2026-06-16 12:53:18.957,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:33.906,2026-06-16 12:48:19.202,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:34.064,2026-06-16 12:48:19.202,1.0,1.0,,mc2,demo1
2026-06-16 14:11:34.047,2026-06-16 12:48:19.202,1.0,1.0,,mc1,demo1
2026-06-16 14:11:34.031,2026-06-16 12:48:19.202,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:33.965,2026-06-16 12:48:19.202,1.0,1.0,,mc5,demo1
2026-06-16 14:11:33.938,2026-06-16 12:48:19.202,1.0,1.0,,mc6,demo1
2026-06-16 14:11:34.317,2026-06-16 12:43:18.827,1.0,1.0,,mc6,demo1
2026-06-16 14:11:34.117,2026-06-16 12:43:18.827,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:34.088,2026-06-16 12:43:18.827,1.0,1.0,,mc1,demo1
2026-06-16 14:11:34.176,2026-06-16 12:43:18.827,1.0,1.0,,mc2,demo1
2026-06-16 14:11:34.238,2026-06-16 12:43:18.827,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:34.262,2026-06-16 12:43:18.827,1.0,1.0,,mc5,demo1
2026-06-16 14:11:34.488,2026-06-16 12:38:18.370,1.0,1.0,,mc6,demo1
2026-06-16 14:11:34.546,2026-06-16 12:38:18.370,1.0,1.0,,mc2,demo1
2026-06-16 14:11:34.528,2026-06-16 12:38:18.370,1.0,1.0,,mc1,demo1
2026-06-16 14:11:34.448,2026-06-16 12:38:18.370,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:34.382,2026-06-16 12:38:18.370,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:34.359,2026-06-16 12:38:18.370,1.0,1.0,,mc5,demo1
2026-06-16 14:11:34.779,2026-06-16 12:33:19.088,1.0,1.0,,mc2,demo1
2026-06-16 14:11:34.630,2026-06-16 12:33:19.088,1.0,1.0,,mc1,demo1
2026-06-16 14:11:34.604,2026-06-16 12:33:19.088,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:34.676,2026-06-16 12:33:19.088,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:34.704,2026-06-16 12:33:19.088,1.0,1.0,,mc6,demo1
2026-06-16 14:11:34.749,2026-06-16 12:33:19.088,1.0,1.0,,mc5,demo1
2026-06-16 14:11:35.052,2026-06-16 12:28:18.936,1.0,1.0,,mc2,demo1
2026-06-16 14:11:34.808,2026-06-16 12:28:18.936,1.0,1.0,,mc6,demo1
2026-06-16 14:11:34.906,2026-06-16 12:28:18.936,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:34.944,2026-06-16 12:28:18.936,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:34.963,2026-06-16 12:28:18.936,1.0,1.0,,mc5,demo1
2026-06-16 14:11:34.979,2026-06-16 12:28:18.936,1.0,1.0,,mc1,demo1
2026-06-16 14:11:35.072,2026-06-16 12:23:18.992,1.0,1.0,,mc6,demo1
2026-06-16 14:11:35.087,2026-06-16 12:23:18.992,1.0,1.0,,mc2,demo1
2026-06-16 14:11:35.130,2026-06-16 12:23:18.992,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:35.155,2026-06-16 12:23:18.992,1.0,1.0,,mc5,demo1
2026-06-16 14:11:35.170,2026-06-16 12:23:18.992,1.0,1.0,,mc1,demo1
2026-06-16 14:11:35.190,2026-06-16 12:23:18.992,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:35.219,2026-06-16 12:18:18.784,1.0,1.0,,mc2,demo1
2026-06-16 14:11:35.253,2026-06-16 12:18:18.784,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:35.271,2026-06-16 12:18:18.784,1.0,1.0,,mc6,demo1
2026-06-16 14:11:35.294,2026-06-16 12:18:18.784,1.0,1.0,,mc5,demo1
2026-06-16 14:11:35.316,2026-06-16 12:18:18.784,1.0,1.0,,mc1,demo1
2026-06-16 14:11:35.365,2026-06-16 12:18:18.784,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:35.421,2026-06-16 12:13:18.454,1.0,1.0,,mc1,demo1
2026-06-16 14:11:35.388,2026-06-16 12:13:18.454,1.0,1.0,,mc6,demo1
2026-06-16 14:11:35.404,2026-06-16 12:13:18.454,1.0,1.0,,mc2,demo1
2026-06-16 14:11:35.445,2026-06-16 12:13:18.454,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:35.472,2026-06-16 12:13:18.454,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:35.495,2026-06-16 12:13:18.454,1.0,1.0,,mc5,demo1
2026-06-16 14:11:35.520,2026-06-16 12:08:19.254,1.0,1.0,,mc5,demo1
2026-06-16 14:11:35.551,2026-06-16 12:08:19.254,1.0,1.0,,mc2,demo1
2026-06-16 14:11:35.574,2026-06-16 12:08:19.254,1.0,1.0,,mc1,demo1
2026-06-16 14:11:35.596,2026-06-16 12:08:19.254,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:35.612,2026-06-16 12:08:19.254,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:35.646,2026-06-16 12:08:19.254,1.0,1.0,,mc6,demo1
2026-06-16 14:11:35.662,2026-06-16 12:03:18.674,1.0,1.0,,mc2,demo1
2026-06-16 14:11:35.779,2026-06-16 12:03:18.674,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:35.763,2026-06-16 12:03:18.674,1.0,1.0,,mc1,demo1
2026-06-16 14:11:35.747,2026-06-16 12:03:18.674,1.0,1.0,,mc6,demo1
2026-06-16 14:11:35.713,2026-06-16 12:03:18.674,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:35.679,2026-06-16 12:03:18.674,1.0,1.0,,mc5,demo1
2026-06-16 14:11:35.846,2026-06-16 11:58:18.110,1.0,1.0,,mc5,demo1
2026-06-16 14:11:35.796,2026-06-16 11:58:18.110,1.0,1.0,,mc6,demo1
2026-06-16 14:11:35.828,2026-06-16 11:58:18.110,1.0,1.0,,mc1,demo1
2026-06-16 14:11:35.873,2026-06-16 11:58:18.110,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:35.887,2026-06-16 11:58:18.110,1.0,1.0,,mc2,demo1
2026-06-16 14:11:35.904,2026-06-16 11:58:18.110,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:36.022,2026-06-16 11:53:18.482,1.0,1.0,,mc1,demo1
2026-06-16 14:11:36.080,2026-06-16 11:53:18.482,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:35.930,2026-06-16 11:53:18.482,1.0,1.0,,mc6,demo1
2026-06-16 14:11:35.971,2026-06-16 11:53:18.482,1.0,1.0,,mc2,demo1
2026-06-16 14:11:35.996,2026-06-16 11:53:18.482,1.0,1.0,,mc5,demo1
2026-06-16 14:11:36.048,2026-06-16 11:53:18.482,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:36.104,2026-06-16 11:48:18.873,1.0,1.0,,mc5,demo1
2026-06-16 14:11:36.268,2026-06-16 11:48:18.873,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:36.239,2026-06-16 11:48:18.873,1.0,1.0,,mc2,demo1
2026-06-16 14:11:36.188,2026-06-16 11:48:18.873,1.0,1.0,,mc1,demo1
2026-06-16 14:11:36.173,2026-06-16 11:48:18.873,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:36.139,2026-06-16 11:48:18.873,1.0,1.0,,mc6,demo1
2026-06-16 14:11:36.443,2026-06-16 11:43:18.447,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:36.325,2026-06-16 11:43:18.447,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:36.357,2026-06-16 11:43:18.447,1.0,1.0,,mc1,demo1
2026-06-16 14:11:36.380,2026-06-16 11:43:18.447,1.0,1.0,,mc6,demo1
2026-06-16 14:11:36.412,2026-06-16 11:43:18.447,1.0,1.0,,mc5,demo1
2026-06-16 14:11:36.287,2026-06-16 11:43:18.447,1.0,1.0,,mc2,demo1
2026-06-16 14:11:36.579,2026-06-16 11:38:19.529,1.0,1.0,,mc2,demo1
2026-06-16 14:11:37.174,2026-06-16 11:38:19.529,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:37.039,2026-06-16 11:38:19.529,1.0,1.0,,mc6,demo1
2026-06-16 14:11:36.981,2026-06-16 11:38:19.529,1.0,1.0,,mc1,demo1
2026-06-16 14:11:36.695,2026-06-16 11:38:19.529,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:36.623,2026-06-16 11:38:19.529,1.0,1.0,,mc5,demo1
2026-06-16 14:11:37.230,2026-06-16 11:33:18.942,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:37.348,2026-06-16 11:33:18.942,1.0,1.0,,mc5,demo1
2026-06-16 14:11:37.322,2026-06-16 11:33:18.942,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:37.305,2026-06-16 11:33:18.942,1.0,1.0,,mc2,demo1
2026-06-16 14:11:37.273,2026-06-16 11:33:18.942,1.0,1.0,,mc6,demo1
2026-06-16 14:11:37.246,2026-06-16 11:33:18.942,1.0,1.0,,mc1,demo1
2026-06-16 14:11:37.381,2026-06-16 11:28:19.055,1.0,1.0,,mc2,demo1
2026-06-16 14:11:37.504,2026-06-16 11:28:19.055,1.0,1.0,,mc6,demo1
2026-06-16 14:11:37.481,2026-06-16 11:28:19.055,1.0,1.0,,mc5,demo1
2026-06-16 14:11:37.467,2026-06-16 11:28:19.055,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:37.438,2026-06-16 11:28:19.055,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:37.412,2026-06-16 11:28:19.055,1.0,1.0,,mc1,demo1
2026-06-16 14:11:37.531,2026-06-16 11:23:18.899,1.0,1.0,,mc1,demo1
2026-06-16 14:11:37.554,2026-06-16 11:23:18.899,1.0,1.0,,mc2,demo1
2026-06-16 14:11:37.579,2026-06-16 11:23:18.899,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:37.614,2026-06-16 11:23:18.899,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:37.646,2026-06-16 11:23:18.899,1.0,1.0,,mc5,demo1
2026-06-16 14:11:37.679,2026-06-16 11:23:18.899,1.0,1.0,,mc6,demo1
2026-06-16 14:11:37.746,2026-06-16 11:18:18.772,1.0,1.0,,mc1,demo1
2026-06-16 14:11:37.814,2026-06-16 11:18:18.772,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:37.796,2026-06-16 11:18:18.772,1.0,1.0,,mc2,demo1
2026-06-16 14:11:37.762,2026-06-16 11:18:18.772,1.0,1.0,,mc5,demo1
2026-06-16 14:11:37.729,2026-06-16 11:18:18.772,1.0,1.0,,mc6,demo1
2026-06-16 14:11:37.712,2026-06-16 11:18:18.772,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:38.082,2026-06-16 11:13:18.933,1.0,1.0,,mc6,demo1
2026-06-16 14:11:37.848,2026-06-16 11:13:18.933,1.0,1.0,,mc2,demo1
2026-06-16 14:11:37.877,2026-06-16 11:13:18.933,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:37.906,2026-06-16 11:13:18.933,1.0,1.0,,mc1,demo1
2026-06-16 14:11:37.938,2026-06-16 11:13:18.933,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:37.960,2026-06-16 11:13:18.933,1.0,1.0,,mc5,demo1
2026-06-16 14:11:38.133,2026-06-16 11:08:18.658,1.0,1.0,,mc1,demo1
2026-06-16 14:11:38.164,2026-06-16 11:08:18.658,1.0,1.0,,mc5,demo1
2026-06-16 14:11:38.202,2026-06-16 11:08:18.658,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:38.241,2026-06-16 11:08:18.658,1.0,1.0,,mc2,demo1
2026-06-16 14:11:38.286,2026-06-16 11:08:18.658,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:38.330,2026-06-16 11:08:18.658,1.0,1.0,,mc6,demo1
2026-06-16 14:11:38.376,2026-06-16 11:03:19.977,1.0,1.0,,mc6,demo1
2026-06-16 14:11:38.430,2026-06-16 11:03:19.977,1.0,1.0,,mc5,demo1
2026-06-16 14:11:38.459,2026-06-16 11:03:19.977,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:38.502,2026-06-16 11:03:19.977,1.0,1.0,,mc1,demo1
2026-06-16 14:11:38.561,2026-06-16 11:03:19.977,1.0,1.0,,mc2,demo1
2026-06-16 14:11:38.594,2026-06-16 11:03:19.977,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:38.624,2026-06-16 10:58:18.877,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:38.655,2026-06-16 10:58:18.877,1.0,1.0,,mc5,demo1
2026-06-16 14:11:38.678,2026-06-16 10:58:18.877,1.0,1.0,,mc2,demo1
2026-06-16 14:11:38.727,2026-06-16 10:58:18.877,1.0,1.0,,mc1,demo1
2026-06-16 14:11:38.755,2026-06-16 10:58:18.877,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:38.783,2026-06-16 10:58:18.877,1.0,1.0,,mc6,demo1
2026-06-16 14:11:38.814,2026-06-16 10:53:18.871,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:38.860,2026-06-16 10:53:18.871,1.0,1.0,,mc6,demo1
2026-06-16 14:11:38.900,2026-06-16 10:53:18.871,1.0,1.0,,mc2,demo1
2026-06-16 14:11:38.926,2026-06-16 10:53:18.871,1.0,1.0,,mc1,demo1
2026-06-16 14:11:38.951,2026-06-16 10:53:18.871,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:39.002,2026-06-16 10:53:18.871,1.0,1.0,,mc5,demo1
2026-06-16 14:11:39.056,2026-06-16 10:48:18.261,1.0,1.0,,mc5,demo1
2026-06-16 14:11:39.188,2026-06-16 10:48:18.261,1.0,1.0,,mc1,demo1
2026-06-16 14:11:39.159,2026-06-16 10:48:18.261,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:39.131,2026-06-16 10:48:18.261,1.0,1.0,,mc2,demo1
2026-06-16 14:11:39.105,2026-06-16 10:48:18.261,1.0,1.0,,mc6,demo1
2026-06-16 14:11:39.079,2026-06-16 10:48:18.261,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:39.214,2026-06-16 10:43:18.626,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:39.531,2026-06-16 10:43:18.626,1.0,1.0,,mc1,demo1
2026-06-16 14:11:39.391,2026-06-16 10:43:18.626,1.0,1.0,,mc6,demo1
2026-06-16 14:11:39.321,2026-06-16 10:43:18.626,1.0,1.0,,mc5,demo1
2026-06-16 14:11:39.264,2026-06-16 10:43:18.626,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:39.238,2026-06-16 10:43:18.626,1.0,1.0,,mc2,demo1
2026-06-16 14:11:39.598,2026-06-16 10:38:18.507,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:39.649,2026-06-16 10:38:18.507,1.0,1.0,,mc5,demo1
2026-06-16 14:11:39.701,2026-06-16 10:38:18.507,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:39.731,2026-06-16 10:38:18.507,1.0,1.0,,mc1,demo1
2026-06-16 14:11:39.767,2026-06-16 10:38:18.507,1.0,1.0,,mc2,demo1
2026-06-16 14:11:39.791,2026-06-16 10:38:18.507,1.0,1.0,,mc6,demo1
2026-06-16 14:11:39.823,2026-06-16 10:33:18.932,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:39.861,2026-06-16 10:33:18.932,1.0,1.0,,mc2,demo1
2026-06-16 14:11:39.892,2026-06-16 10:33:18.932,1.0,1.0,,mc5,demo1
2026-06-16 14:11:39.952,2026-06-16 10:33:18.932,1.0,1.0,,mc6,demo1
2026-06-16 14:11:39.991,2026-06-16 10:33:18.932,1.0,1.0,,mc1,demo1
2026-06-16 14:11:40.043,2026-06-16 10:33:18.932,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:40.068,2026-06-16 10:28:18.619,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:40.096,2026-06-16 10:28:18.619,1.0,1.0,,mc5,demo1
2026-06-16 14:11:40.118,2026-06-16 10:28:18.619,1.0,1.0,,mc6,demo1
2026-06-16 14:11:40.162,2026-06-16 10:28:18.619,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:40.199,2026-06-16 10:28:18.619,1.0,1.0,,mc1,demo1
2026-06-16 14:11:40.237,2026-06-16 10:28:18.619,1.0,1.0,,mc2,demo1
2026-06-16 14:11:40.273,2026-06-16 10:23:18.327,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:40.301,2026-06-16 10:23:18.327,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:40.334,2026-06-16 10:23:18.327,1.0,1.0,,mc1,demo1
2026-06-16 14:11:40.400,2026-06-16 10:23:18.327,1.0,1.0,,mc6,demo1
2026-06-16 14:11:40.426,2026-06-16 10:23:18.327,1.0,1.0,,mc2,demo1
2026-06-16 14:11:40.472,2026-06-16 10:23:18.327,1.0,1.0,,mc5,demo1
2026-06-16 14:11:40.506,2026-06-16 10:18:19.066,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:40.543,2026-06-16 10:18:19.066,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:40.571,2026-06-16 10:18:19.066,1.0,1.0,,mc1,demo1
2026-06-16 14:11:40.616,2026-06-16 10:18:19.066,1.0,1.0,,mc6,demo1
2026-06-16 14:11:40.647,2026-06-16 10:18:19.066,1.0,1.0,,mc2,demo1
2026-06-16 14:11:40.702,2026-06-16 10:18:19.066,1.0,1.0,,mc5,demo1
2026-06-16 14:11:40.726,2026-06-16 10:13:19.453,1.0,1.0,,mc5,demo1
2026-06-16 14:11:40.750,2026-06-16 10:13:19.453,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:40.787,2026-06-16 10:13:19.453,1.0,1.0,,mc6,demo1
2026-06-16 14:11:40.825,2026-06-16 10:13:19.453,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:40.868,2026-06-16 10:13:19.453,1.0,1.0,,mc2,demo1
2026-06-16 14:11:40.899,2026-06-16 10:13:19.453,1.0,1.0,,mc1,demo1
2026-06-16 14:11:40.924,2026-06-16 10:08:18.470,1.0,1.0,,mc1,demo1
2026-06-16 14:11:40.970,2026-06-16 10:08:18.470,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:41.001,2026-06-16 10:08:18.470,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:41.034,2026-06-16 10:08:18.470,1.0,1.0,,mc6,demo1
2026-06-16 14:11:41.071,2026-06-16 10:08:18.470,1.0,1.0,,mc2,demo1
2026-06-16 14:11:41.092,2026-06-16 10:08:18.470,1.0,1.0,,mc5,demo1
2026-06-16 14:11:41.109,2026-06-16 10:03:18.446,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:41.141,2026-06-16 10:03:18.446,1.0,1.0,,mc2,demo1
2026-06-16 14:11:41.176,2026-06-16 10:03:18.446,1.0,1.0,,mc6,demo1
2026-06-16 14:11:41.201,2026-06-16 10:03:18.446,1.0,1.0,,mc5,demo1
2026-06-16 14:11:41.218,2026-06-16 10:03:18.446,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:41.260,2026-06-16 10:03:18.446,1.0,1.0,,mc1,demo1
2026-06-16 14:11:41.286,2026-06-16 09:58:18.363,1.0,1.0,,mc5,demo1
2026-06-16 14:11:41.316,2026-06-16 09:58:18.363,1.0,1.0,,mc6,demo1
2026-06-16 14:11:41.361,2026-06-16 09:58:18.363,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:41.396,2026-06-16 09:58:18.363,1.0,1.0,,mc2,demo1
2026-06-16 14:11:41.418,2026-06-16 09:58:18.363,1.0,1.0,,mc1,demo1
2026-06-16 14:11:41.442,2026-06-16 09:58:18.363,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:41.467,2026-06-16 09:53:18.372,1.0,1.0,,mc5,demo1
2026-06-16 14:11:41.492,2026-06-16 09:53:18.372,1.0,1.0,,mc1,demo1
2026-06-16 14:11:41.530,2026-06-16 09:53:18.372,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:41.551,2026-06-16 09:53:18.372,1.0,1.0,,mc6,demo1
2026-06-16 14:11:41.584,2026-06-16 09:53:18.372,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:41.632,2026-06-16 09:53:18.372,1.0,1.0,,mc2,demo1
2026-06-16 14:11:41.879,2026-06-16 09:48:18.267,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:42.051,2026-06-16 09:48:18.267,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:42.359,2026-06-16 09:48:18.267,1.0,1.0,,mc1,demo1
2026-06-16 14:11:42.596,2026-06-16 09:48:18.267,1.0,1.0,,mc5,demo1
2026-06-16 14:11:42.801,2026-06-16 09:48:18.267,1.0,1.0,,mc6,demo1
2026-06-16 14:11:42.950,2026-06-16 09:48:18.267,1.0,1.0,,mc2,demo1
2026-06-16 14:11:42.967,2026-06-16 09:43:18.664,1.0,1.0,,mc1,demo1
2026-06-16 14:11:43.030,2026-06-16 09:43:18.664,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:43.050,2026-06-16 09:43:18.664,1.0,1.0,,mc5,demo1
2026-06-16 14:11:43.159,2026-06-16 09:43:18.664,1.0,1.0,,mc6,demo1
2026-06-16 14:11:43.175,2026-06-16 09:43:18.664,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:43.203,2026-06-16 09:43:18.664,1.0,1.0,,mc2,demo1
2026-06-16 14:11:43.268,2026-06-16 09:38:18.309,1.0,1.0,,mc2,demo1
2026-06-16 14:11:43.310,2026-06-16 09:38:18.309,1.0,1.0,,mc6,demo1
2026-06-16 14:11:43.334,2026-06-16 09:38:18.309,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:43.379,2026-06-16 09:38:18.309,1.0,1.0,,mc1,demo1
2026-06-16 14:11:43.406,2026-06-16 09:38:18.309,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:43.442,2026-06-16 09:38:18.309,1.0,1.0,,mc5,demo1
2026-06-16 14:11:43.484,2026-06-16 09:33:18.399,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:43.466,2026-06-16 09:33:18.399,1.0,1.0,,mc6,demo1
2026-06-16 14:11:43.507,2026-06-16 09:33:18.399,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:43.526,2026-06-16 09:33:18.399,1.0,1.0,,mc5,demo1
2026-06-16 14:11:43.542,2026-06-16 09:33:18.399,1.0,1.0,,mc2,demo1
2026-06-16 14:11:43.568,2026-06-16 09:33:18.399,1.0,1.0,,mc1,demo1
2026-06-16 14:11:43.732,2026-06-16 09:28:18.898,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:43.837,2026-06-16 09:28:18.898,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:43.611,2026-06-16 09:28:18.898,1.0,1.0,,mc2,demo1
2026-06-16 14:11:43.683,2026-06-16 09:28:18.898,1.0,1.0,,mc6,demo1
2026-06-16 14:11:43.701,2026-06-16 09:28:18.898,1.0,1.0,,mc5,demo1
2026-06-16 14:11:43.788,2026-06-16 09:28:18.898,1.0,1.0,,mc1,demo1
2026-06-16 14:11:43.870,2026-06-16 09:23:19.140,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:44.197,2026-06-16 09:23:19.140,1.0,1.0,,mc1,demo1
2026-06-16 14:11:44.159,2026-06-16 09:23:19.140,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:44.133,2026-06-16 09:23:19.140,1.0,1.0,,mc5,demo1
2026-06-16 14:11:43.955,2026-06-16 09:23:19.140,1.0,1.0,,mc6,demo1
2026-06-16 14:11:43.899,2026-06-16 09:23:19.140,1.0,1.0,,mc2,demo1
2026-06-16 14:11:44.250,2026-06-16 09:18:18.419,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:44.436,2026-06-16 09:18:18.419,1.0,1.0,,mc1,demo1
2026-06-16 14:11:44.381,2026-06-16 09:18:18.419,1.0,1.0,,mc6,demo1
2026-06-16 14:11:44.327,2026-06-16 09:18:18.419,1.0,1.0,,mc2,demo1
2026-06-16 14:11:44.279,2026-06-16 09:18:18.419,1.0,1.0,,mc5,demo1
2026-06-16 14:11:44.226,2026-06-16 09:18:18.419,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:44.483,2026-06-16 09:13:19.090,1.0,1.0,,mc6,demo1
2026-06-16 14:11:44.617,2026-06-16 09:13:19.090,1.0,1.0,,mc2,demo1
2026-06-16 14:11:44.592,2026-06-16 09:13:19.090,1.0,1.0,,mc1,demo1
2026-06-16 14:11:44.571,2026-06-16 09:13:19.090,1.0,1.0,,mc5,demo1
2026-06-16 14:11:44.534,2026-06-16 09:13:19.090,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:44.509,2026-06-16 09:13:19.090,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:44.768,2026-06-16 09:08:18.267,1.0,1.0,,mc5,demo1
2026-06-16 14:11:44.840,2026-06-16 09:08:18.267,1.0,1.0,,mc6,demo1
2026-06-16 14:11:44.809,2026-06-16 09:08:18.267,1.0,1.0,,mc2,demo1
2026-06-16 14:11:44.749,2026-06-16 09:08:18.267,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:44.680,2026-06-16 09:08:18.267,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:44.637,2026-06-16 09:08:18.267,1.0,1.0,,mc1,demo1
2026-06-16 14:11:44.877,2026-06-16 09:03:18.989,1.0,1.0,,mc6,demo1
2026-06-16 14:11:45.105,2026-06-16 09:03:18.989,1.0,1.0,,mc5,demo1
2026-06-16 14:11:45.084,2026-06-16 09:03:18.989,0.0,0.0,0,mc4,demo1
2026-06-16 14:11:44.983,2026-06-16 09:03:18.989,0.0,0.0,0,mc3,demo1
2026-06-16 14:11:44.959,2026-06-16 09:03:18.989,1.0,1.0,,mc1,demo1
2026-06-16 14:11:44.932,2026-06-16 09:03:18.989,1.0,1.0,,mc2,demo1
